0,0.0,0.0,-0.08383233532934131,-0.2694610778443114,-0.23952095808383234,-0.40718562874251496,-0.41317365269461076,-0.3712574850299401,-0.49101796407185627,-0.2754491017964072,-0.46107784431137727,-0.30538922155688625,-0.7365269461077845,-0.3473053892215569,-0.8802395209580839,-0.3532934131736527,-1.0,-0.3473053892215569,-0.5149700598802395,-0.1497005988023952,-0.6287425149700598,-0.24550898203592814,-0.562874251497006,-0.2754491017964072,-0.49700598802395207,-0.2754491017964072,-0.5089820359281437,-0.029940119760479042,-0.562874251497006,-0.1317365269461078,-0.5029940119760479,-0.1497005988023952,-0.4251497005988024,-0.1377245508982036,-0.48502994011976047,0.0718562874251497,-0.5209580838323353,-0.023952095808383235,-0.46706586826347307,-0.04790419161676647,-0.41317365269461076,-0.041916167664670656
0,0.0,0.0,-0.07692307692307693,-0.26627218934911245,-0.24260355029585798,-0.39644970414201186,-0.42011834319526625,-0.3609467455621302,-0.48520710059171596,-0.2603550295857988,-0.46153846153846156,-0.28994082840236685,-0.7337278106508875,-0.31952662721893493,-0.8816568047337278,-0.3254437869822485,-1.0,-0.31952662721893493,-0.514792899408284,-0.1301775147928994,-0.5798816568047337,-0.21893491124260356,-0.5088757396449705,-0.23076923076923078,-0.4378698224852071,-0.21893491124260356,-0.5029585798816568,-0.011834319526627219,-0.5325443786982249,-0.11242603550295859,-0.47337278106508873,-0.1301775147928994,-0.40236686390532544,-0.11242603550295859,-0.47928994082840237,0.07692307692307693,-0.4970414201183432,-0.01775147928994083,-0.4378698224852071,-0.029585798816568046,-0.3905325443786982,-0.023668639053254437
0,0.0,0.0,-0.07647058823529412,-0.2647058823529412,-0.24705882352941178,-0.4,-0.4235294117647059,-0.36470588235294116,-0.5,-0.2647058823529412,-0.4588235294117647,-0.28823529411764703,-0.7294117647058823,-0.3176470588235294,-0.8823529411764706,-0.3176470588235294,-1.0,-0.31176470588235294,-0.5058823529411764,-0.12941176470588237,-0.5941176470588235,-0.21764705882352942,-0.5235294117647059,-0.23529411764705882,-0.4470588235294118,-0.2235294117647059,-0.5,-0.011764705882352941,-0.5411764705882353,-0.11176470588235295,-0.4764705882352941,-0.12352941176470589,-0.4117647058823529,-0.11176470588235295,-0.4764705882352941,0.07647058823529412,-0.5,-0.011764705882352941,-0.4470588235294118,-0.03529411764705882,-0.3941176470588235,-0.023529411764705882
0,0.0,0.0,-0.07692307692307693,-0.26627218934911245,-0.24260355029585798,-0.40236686390532544,-0.42011834319526625,-0.378698224852071,-0.4970414201183432,-0.2781065088757396,-0.46153846153846156,-0.28994082840236685,-0.7396449704142012,-0.3254437869822485,-0.8816568047337278,-0.3254437869822485,-1.0,-0.3254437869822485,-0.514792899408284,-0.13609467455621302,-0.5976331360946746,-0.22485207100591717,-0.5266272189349113,-0.24260355029585798,-0.44970414201183434,-0.23668639053254437,-0.5029585798816568,-0.01775147928994083,-0.5443786982248521,-0.11834319526627218,-0.47928994082840237,-0.13609467455621302,-0.40828402366863903,-0.1242603550295858,-0.48520710059171596,0.07100591715976332,-0.5029585798816568,-0.023668639053254437,-0.4437869822485207,-0.04142011834319527,-0.39644970414201186,-0.03550295857988166
0,0.0,0.0,-0.08823529411764706,-0.2647058823529412,-0.2529411764705882,-0.3941176470588235,-0.4294117647058823,-0.3588235294117647,-0.5058823529411764,-0.25882352941176473,-0.45294117647058824,-0.28823529411764703,-0.7294117647058823,-0.3176470588235294,-0.8823529411764706,-0.3176470588235294,-1.0,-0.31176470588235294,-0.5058823529411764,-0.13529411764705881,-0.6058823529411764,-0.2235294117647059,-0.5294117647058824,-0.2411764705882353,-0.4588235294117647,-0.2411764705882353,-0.5,-0.011764705882352941,-0.5470588235294118,-0.11764705882352941,-0.4823529411764706,-0.13529411764705881,-0.4117647058823529,-0.11764705882352941,-0.4823529411764706,0.07647058823529412,-0.5058823529411764,-0.023529411764705882,-0.4470588235294118,-0.041176470588235294,-0.3941176470588235,-0.029411764705882353
0,0.0,0.0,-0.08235294117647059,-0.2647058823529412,-0.24705882352941178,-0.4,-0.4176470588235294,-0.35294117647058826,-0.49411764705882355,-0.25882352941176473,-0.45294117647058824,-0.28823529411764703,-0.7294117647058823,-0.3176470588235294,-0.8823529411764706,-0.3176470588235294,-1.0,-0.3176470588235294,-0.5117647058823529,-0.13529411764705881,-0.5823529411764706,-0.21764705882352942,-0.5058823529411764,-0.22941176470588234,-0.43529411764705883,-0.2235294117647059,-0.5,-0.01764705882352941,-0.5294117647058824,-0.11176470588235295,-0.4647058823529412,-0.12352941176470589,-0.4,-0.11176470588235295,-0.4764705882352941,0.07647058823529412,-0.49411764705882355,-0.011764705882352941,-0.43529411764705883,-0.029411764705882353,-0.38235294117647056,-0.01764705882352941
0,0.0,0.0,-0.0625,-0.2375,-0.225,-0.35,-0.39375,-0.34375,-0.49375,-0.28125,-0.4375,-0.39375,-0.725,-0.41875,-0.88125,-0.425,-1.0,-0.425,-0.5125,-0.25,-0.61875,-0.24375,-0.5375,-0.2125,-0.45625,-0.20625,-0.525,-0.10625,-0.5625,-0.125,-0.4875,-0.1125,-0.43125,-0.09375,-0.51875,0.03125,-0.54375,-0.00625,-0.46875,0.00625,-0.41875,0.025
0,0.0,0.0,-0.06060606060606061,-0.2787878787878788,-0.23030303030303031,-0.43636363636363634,-0.40606060606060607,-0.4,-0.47878787878787876,-0.28484848484848485,-0.46060606060606063,-0.28484848484848485,-0.7272727272727273,-0.3151515151515151,-0.8787878787878788,-0.3212121212121212,-1.0,-0.3212121212121212,-0.509090909090909,-0.11515151515151516,-0.5878787878787879,-0.23030303030303031,-0.503030303030303,-0.24848484848484848,-0.42424242424242425,-0.23030303030303031,-0.49696969696969695,0.006060606060606061,-0.5454545454545454,-0.11515151515151516,-0.4727272727272727,-0.12727272727272726,-0.4,-0.09696969696969697,-0.4666666666666667,0.10303030303030303,-0.49696969696969695,-0.006060606060606061,-0.44242424242424244,-0.024242424242424242,-0.38181818181818183,-0.012121212121212121
0,0.0,0.0,-0.0658682634730539,-0.2694610778443114,-0.23952095808383234,-0.41916167664670656,-0.4311377245508982,-0.40119760479041916,-0.49700598802395207,-0.2994011976047904,-0.4550898203592814,-0.281437125748503,-0.7245508982035929,-0.32335329341317365,-0.8802395209580839,-0.32934131736526945,-1.0,-0.32934131736526945,-0.5089820359281437,-0.11976047904191617,-0.5868263473053892,-0.23353293413173654,-0.5089820359281437,-0.25748502994011974,-0.4311377245508982,-0.23952095808383234,-0.5029940119760479,-0.005988023952095809,-0.5449101796407185,-0.1317365269461078,-0.47904191616766467,-0.1437125748502994,-0.40718562874251496,-0.12574850299401197,-0.47904191616766467,0.07784431137724551,-0.5089820359281437,-0.03592814371257485,-0.4431137724550898,-0.04790419161676647,-0.38323353293413176,-0.03592814371257485
0,0.0,0.0,-0.07926829268292683,-0.25609756097560976,-0.24390243902439024,-0.3719512195121951,-0.40853658536585363,-0.3231707317073171,-0.4817073170731707,-0.23170731707317074,-0.4451219512195122,-0.3048780487804878,-0.7317073170731707,-0.3353658536585366,-0.8841463414634146,-0.3353658536585366,-1.0,-0.3353658536585366,-0.5,-0.1524390243902439,-0.5975609756097561,-0.22560975609756098,-0.524390243902439,-0.23780487804878048,-0.45121951219512196,-0.22560975609756098,-0.5,-0.024390243902439025,-0.5426829268292683,-0.10975609756097561,-0.47560975609756095,-0.12195121951219512,-0.40853658536585363,-0.10365853658536585,-0.47560975609756095,0.07926829268292683,-0.5060975609756098,-0.006097560975609756,-0.4451219512195122,-0.018292682926829267,-0.39634146341463417,-0.006097560975609756
